"[191.0, -56.4, -9.5, -179.95, -1.49, 0.52]"
"[210.6, -48.6, -7.3, -179.85, -2.01, -0.09]"
"[242.3, -63.3, -10.5, -179.9, -1.66, -0.08]"
"[201.6, -41.2, -8.0, -179.72, -0.85, 0.0]"
"[217.1, -71.3, -6.1, -179.88, -1.58, -0.08]"
"[174.3, -25.9, -11.4, -179.82, 0.03, 1.05]"
"[199.6, -13.7, -8.1, -179.62, -0.81, 0.96]"
"[235.7, -24.2, -8.8, -179.4, -1.85, -0.53]"
"[179.9, -29.7, -11.2, -179.66, -0.38, 0.35]"
"[205.6, 7.7, -6.2, -179.49, -0.65, 0.78]"
"[240.7, -10.6, -5.7, -179.51, -0.52, -0.35]"
"[216.0, -8.3, -9.4, -179.15, -1.96, 1.04]"
"[202.5, 1.3, -4.5, -179.01, -1.89, 0.6]"
"[213.6, -1.8, -7.5, -179.53, -0.31, -0.17]"
"[208.0, -34.1, -8.4, -179.47, -1.07, -0.79]"
"[229.9, -73.0, -5.2, -179.69, -1.24, -0.08]"
"[211.7, -66.0, -11.5, -179.73, -2.03, 1.58]"
"[176.8, -44.6, -10.5, -179.61, -0.4, 1.14]"
"[249.7, -47.2, -6.5, -179.59, -1.72, -1.05]"
"[185.1, -55.2, -12.4, -179.94, -2.28, -1.05]"
"[230.7, -69.8, -7.6, -179.17, -2.48, -0.43]"
"[241.4, -53.0, -9.6, -179.81, -2.1, -0.17]"
"[236.1, -22.0, -10.5, -179.86, -1.4, 1.05]"
"[209.7, -30.4, -8.4, 179.98, -2.13, 0.08]"
"[203.0, -16.8, -12.9, -179.64, -1.08, -0.52]"
"[231.2, -43.3, -6.7, 179.86, -2.22, -0.61]"
"[233.0, -30.9, -7.5, 179.83, -2.32, 1.4]"
"[207.6, -8.0, -8.8, -179.92, -1.98, 0.78]"
"[194.7, -11.5, -12.4, -179.69, -1.09, -0.17]"
"[231.6, -49.9, -6.1, 179.23, -1.98, 0.08]"
"[234.1, 3.6, -6.3, 179.56, -1.75, 1.48]"
"[205.1, -11.8, -8.4, 179.26, -0.29, -0.43]"
"[219.2, -31.3, -5.4, 179.45, 0.08, -0.61]"
"[243.7, -12.7, -7.6, -179.56, -1.7, 0.43]"
"[253.3, -55.6, -10.2, -179.91, -1.75, -1.05]"
"[217.1, -31.3, -5.6, -179.87, -2.11, 0.34]"
"[208.5, -68.3, -7.6, 179.81, -2.02, -0.96]"
"[239.1, -44.1, -9.4, 179.66, -1.34, 0.35]"
"[178.7, -23.8, -10.8, 179.43, 0.5, 0.17]"
"[201.8, -33.2, -10.0, 179.85, -1.18, -1.14]"
"[230.4, -53.9, -9.7, 179.99, -2.02, 0.08]"
"[231.1, -4.9, -12.0, -179.62, -1.53, 1.04]"
"[201.3, -35.2, -8.4, -179.49, -1.43, -1.4]"
"[230.2, -1.8, -6.6, -179.72, -0.01, 0.61]"
"[239.8, -23.9, -6.4, -179.32, -2.19, -1.06]"
"[211.6, -48.9, -10.4, -179.5, -1.72, -0.88]"
"[203.7, -55.0, -10.3, -179.51, -2.52, -0.79]"
"[226.3, -32.9, -8.0, -179.36, -2.31, 0.87]"
"[203.4, -46.5, -8.2, -179.57, -1.36, -2.11]"
"[208.9, -13.4, -8.5, -179.59, -0.53, -0.43]"
"[221.4, -64.2, -5.8, -179.71, -1.57, -0.96]"
"[218.3, 5.6, -4.4, -179.42, -1.84, 0.95]"
"[232.3, -49.5, -6.5, -179.88, -1.84, -0.08]"
"[176.3, -26.1, -8.5, -179.75, -1.11, 0.0]"
"[179.8, -45.4, -11.5, -179.81, -1.48, -1.32]"
"[208.5, -70.7, -7.3, 179.94, -3.25, -0.96]"
"[211.3, -69.2, -0.4, -179.89, -4.12, -2.99]"
"[223.6, 6.0, -6.9, -179.34, -2.0, -0.09]"
"[201.0, -35.1, -10.3, -179.79, -1.3, -0.88]"
"[219.9, -53.3, -6.1, -179.9, -1.93, -0.26]"
"[183.6, -16.8, -4.8, -179.35, -2.64, 1.21]"
"[248.2, -19.7, -5.2, 179.96, 0.17, -0.61]"
"[230.8, -12.3, -12.5, -179.71, -0.92, 1.14]"
"[225.8, -26.2, -5.5, 179.91, -2.51, -0.53]"
"[259.8, -14.8, -9.3, 179.96, -2.24, 0.43]"
"[197.6, -46.8, -5.1, 179.91, -2.03, 0.0]"
"[203.0, -15.0, -10.3, -179.55, -1.61, 1.31]"
"[217.9, -65.6, -7.0, -179.49, -2.02, -0.08]"
"[182.6, -15.0, -9.8, -179.62, -0.35, -0.08]"
"[244.4, -40.5, -4.7, -179.67, -0.49, -1.05]"
"[230.9, -32.0, -7.4, -179.65, -0.66, 1.14]"
"[213.1, -0.3, -9.2, -179.28, -1.53, 1.13]"
"[263.9, -27.9, -7.1, -179.48, -2.5, 0.0]"
"[200.4, 4.9, -9.5, -179.66, -1.27, 1.48]"
"[251.3, -48.1, -5.1, -179.92, -1.75, -1.76]"
"[208.6, -65.3, -2.7, 179.93, -2.11, -1.23]"
"[238.0, -2.1, -6.0, -179.77, -1.21, 0.52]"
"[258.4, -12.5, -5.5, -179.79, -1.39, -0.61]"
"[245.1, -45.1, -6.0, -179.92, -1.93, -0.53]"
"[225.2, -28.7, -4.3, -179.8, -2.1, 1.31]"
"[251.1, -24.9, -7.8, -179.54, -2.95, 0.16]"
"[180.6, -35.4, -8.7, -179.61, -2.87, -0.36]"
"[251.1, -51.9, -5.9, 179.99, 0.08, -1.14]"
"[222.7, -78.1, -10.4, -179.99, -1.4, -0.26]"
"[221.0, -61.2, -10.9, -179.93, -1.58, 1.4]"
"[218.0, -72.8, -7.0, 179.93, -2.19, -0.7]"
"[218.8, -65.2, -9.6, -179.89, -2.28, 1.23]"
"[202.0, -27.3, -7.5, -179.4, -2.57, 1.13]"
"[243.7, 4.4, -9.0, -179.49, -1.22, 1.22]"
"[244.5, 6.9, -8.7, -179.05, -2.93, 2.08]"
"[236.4, -17.4, -7.3, -179.14, -3.05, -1.24]"
"[247.4, -51.1, -6.0, -179.72, -2.09, 0.08]"
"[214.8, -58.6, -9.3, -179.71, -3.33, -0.7]"
"[198.4, -59.0, -6.7, -179.78, -2.19, 0.26]"
"[197.4, -5.9, -8.6, -179.71, -0.37, 1.31]"
"[231.5, -56.5, -7.8, -179.73, -2.54, -0.26]"
"[186.8, -24.6, -7.4, -179.58, -1.71, 1.4]"
"[242.8, -44.7, -8.2, -179.67, -1.82, -0.26]"
"[194.1, -26.4, -7.4, -179.45, -1.86, 0.0]"
"[204.4, -17.6, -8.6, -179.53, -1.33, 0.78]"
"[230.8, -3.8, -6.4, -179.49, -1.32, 1.31]"
"[230.0, -27.0, -6.8, -179.48, -1.87, -1.06]"
"[218.0, -63.5, -10.4, -179.8, -1.93, -0.52]"
"[232.2, 2.2, -6.6, -179.13, -2.59, 1.65]"
"[259.4, -31.3, -9.4, -179.68, -1.11, -0.08]"
"[253.3, -32.0, -6.7, -179.38, -2.75, -0.09]"
"[182.7, -6.7, -10.9, -179.64, -0.25, 0.26]"
"[198.7, -1.4, -8.9, -179.24, -1.41, -0.44]"
"[206.2, -41.9, -8.6, -179.6, -1.1, -0.52]"
"[223.9, -3.7, -11.1, -179.35, -2.0, 0.0]"
"[251.7, -38.7, -7.3, -179.52, -3.04, 0.0]"
"[184.4, -0.6, -11.4, -179.63, -0.52, 0.96]"
"[203.9, -18.1, -8.7, -179.6, -0.9, -0.26]"
"[256.3, -57.7, -4.2, -179.78, -1.22, -0.52]"
"[212.5, -35.6, -7.3, -179.56, -2.42, 1.57]"
"[237.1, -39.8, -7.9, -179.62, -1.9, -0.09]"
"[246.5, -3.7, -7.8, -179.06, -2.66, 0.07]"
"[253.4, -51.9, -8.3, -179.61, -2.44, -0.26]"
"[246.3, -45.9, -6.6, -179.58, -3.05, 1.22]"
"[188.4, -28.6, -10.1, -179.53, -1.07, 0.17]"
"[206.6, -58.1, -7.3, -179.67, -1.3, -1.31]"
"[206.0, -56.5, -5.3, -179.68, -0.86, -1.84]"
"[216.3, -41.8, -7.7, -179.6, -1.91, 1.75]"
"[236.4, -68.2, -8.7, -179.8, -2.64, 0.17]"
"[229.9, -67.7, -7.5, -179.84, -4.48, 0.26]"
"[203.8, -52.6, -6.0, -179.6, -3.85, 1.05]"
"[246.7, -41.4, -6.7, -179.62, -1.37, 0.35]"
"[251.1, -13.7, -10.3, -179.24, -2.44, 0.16]"
"[254.9, -28.4, -9.8, -179.52, -1.88, -0.97]"
"[185.2, -10.2, -9.5, -179.76, -0.48, 0.7]"
"[219.1, -53.3, -6.9, -179.89, -0.25, -1.75]"
"[201.1, -31.5, -12.5, -179.39, -1.68, 0.61]"
"[217.9, -21.6, -8.4, -179.58, -2.06, -0.18]"
"[260.8, -39.5, -5.1, -179.8, -2.01, -0.17]"
"[206.5, -29.7, -8.0, -180.0, 0.0, 1.23]"
"[204.4, -23.8, -8.8, -179.63, -1.27, -0.79]"
"[223.9, -10.5, -6.8, -179.59, -1.35, 0.69]"
"[244.4, -16.6, -6.9, -179.73, -0.84, -0.61]"
"[244.4, -17.4, -4.3, -179.59, -1.71, 0.34]"
"[198.7, -68.2, -9.1, -179.94, -2.11, -0.61]"
"[216.6, -24.4, -8.1, -179.59, -2.07, 1.66]"
"[196.7, -15.7, -9.5, -179.65, -1.09, 1.22]"
"[255.9, -11.3, -5.5, -179.91, 0.01, -0.17]"
"[254.1, -12.8, -9.1, -179.47, -2.04, -0.44]"
"[228.8, -40.4, -4.5, -179.83, -0.77, 0.08]"
"[199.8, -43.3, -8.4, -179.81, -0.95, 0.08]"
"[208.0, -7.5, -8.1, -179.61, -1.17, 1.57]"
"[244.2, -19.6, -5.3, -179.67, -1.27, -0.26]"
"[238.5, -31.5, -4.7, -179.75, -1.11, -0.26]"
"[249.6, -40.5, -5.4, -179.8, -1.03, -0.79]"
"[200.7, -24.6, -6.9, -179.78, -0.76, 1.58]"
"[191.9, -1.5, -11.5, -179.44, -1.48, 1.31]"
"[223.5, -39.4, -10.8, -179.62, -1.1, 0.26]"
"[205.5, -54.4, -7.5, -179.6, -2.26, -0.88]"
"[229.2, -22.8, -7.2, -179.34, -1.66, 0.08]"
"[244.1, -6.2, -9.0, -179.24, -2.08, 0.43]"
"[196.7, -65.6, -7.5, -179.75, -2.37, -0.35]"
"[234.2, -72.5, -4.8, -179.76, -1.23, -0.87]"
"[209.5, -79.4, -7.8, -179.85, -1.94, -0.78]"
"[210.4, -65.4, -9.5, -179.75, -2.28, -0.08]"
"[240.0, -41.3, -5.7, -179.58, -2.08, 1.05]"
"[226.4, -70.5, -8.4, -179.75, -2.19, -1.23]"
"[258.1, -32.6, -7.8, -179.48, -2.85, 0.07]"
"[225.5, -61.9, 24.9, -179.92, 0.61, -0.96]"
"[229.2, -59.8, -5.1, -179.83, -2.36, -1.05]"
"[197.8, -60.3, -11.3, -179.85, -1.93, -0.7]"
"[229.1, 15.3, -7.8, -179.01, -2.91, 1.2]"
"[227.7, -59.9, -8.6, -179.95, -2.98, 0.0]"
"[238.9, -51.2, -10.9, 179.84, -1.94, -0.08]"
"[239.4, -51.1, -10.6, 179.91, -3.26, -0.09]"
"[250.7, -2.7, -6.4, -179.72, -2.28, 0.6]"
"[207.0, -23.0, -8.9, -179.92, -1.6, -0.88]"
"[224.1, -70.4, -6.1, 179.75, -2.1, 0.08]"
"[213.4, -29.0, -10.2, -179.93, -1.85, 1.84]"
"[195.7, -14.7, -10.2, -179.82, -1.49, 1.13]"
"[187.3, -43.7, -5.8, -179.79, -2.98, -1.24]"
"[238.0, -38.2, -6.2, 179.82, -0.02, -0.61]"
"[262.5, -41.9, -5.0, 179.91, -0.97, -0.44]"
"[206.4, -8.7, -9.2, -179.61, -1.71, -0.09]"
"[246.7, -18.2, -8.6, -179.61, -2.52, -0.09]"
"[246.5, -17.1, -7.9, -179.68, -2.17, 0.34]"
"[221.4, -35.9, -7.2, -179.86, -1.93, 0.52]"
"[246.1, -32.4, 28.3, 179.99, -0.7, 0.61]"
"[236.3, -43.2, -0.8, -179.77, -2.71, 0.25]"
"[209.9, -1.5, -7.3, -179.62, -1.35, 1.66]"
"[222.8, -63.7, -6.4, -179.99, -1.66, -0.26]"
"[205.8, -14.9, -9.4, -179.42, -2.21, 1.39]"
"[225.6, -51.2, -9.1, -179.72, -2.71, -0.97]"
"[229.5, -26.8, -7.6, -179.47, -3.12, 1.21]"
"[233.6, -29.7, -5.8, -179.53, -2.68, 0.34]"
"[214.6, -49.9, 27.4, -179.92, 0.18, -1.14]"
"[257.7, -46.8, -6.3, -179.75, -1.92, -0.88]"
"[199.7, -6.4, -8.7, -179.64, -0.9, 0.17]"
"[246.7, -25.1, -5.8, -179.77, -0.85, -0.35]"
"[235.4, -58.6, -5.4, -179.85, -1.57, -1.05]"
"[260.1, -46.6, -5.2, -179.78, -2.01, 0.17]"
"[218.1, -31.6, -7.3, -179.69, -1.55, 0.52]"
"[215.8, 9.4, -9.0, -179.18, -1.57, 0.6]"
"[254.1, -59.3, -6.0, -179.76, -2.54, -0.35]"
"[247.8, -68.5, -7.8, -179.83, -3.51, -1.05]"
"[193.2, -0.3, -9.8, -179.48, -0.75, 1.31]"
"[230.6, -53.6, -6.5, -179.65, -1.47, -0.7]"
"[229.3, -54.7, -5.8, -179.64, -2.36, -0.08]"
"[216.1, -74.8, -9.9, -179.28, -1.79, -0.61]"
"[238.3, -48.2, -5.7, 179.96, -1.23, 1.31]"
"[220.8, -34.4, -10.5, -179.96, -1.94, 1.4]"
"[230.5, -33.1, -6.2, -179.93, -1.85, 0.25]"
"[226.0, 5.3, -10.8, -179.74, -1.48, 1.13]"
"[229.4, -18.4, -7.7, -179.7, -2.27, -0.44]"
"[201.7, -36.4, -3.1, -179.59, -3.84, -0.81]"
"[258.8, -28.5, -5.5, 179.81, 0.06, -0.61]"
"[208.1, -63.5, -7.7, 179.85, -2.02, -0.79]"
"[238.0, -20.6, -9.8, -179.78, -2.28, 0.69]"
"[177.0, -24.0, -4.8, 179.85, -1.66, -0.26]"
"[233.5, -39.2, -10.5, 179.82, -2.14, -1.05]"
"[232.8, -39.3, -7.2, 179.92, -3.01, -0.8]"
"[219.6, -38.4, 28.5, 179.8, -2.05, -0.18]"
"[248.6, -41.7, -5.4, 179.72, -0.73, -0.96]"
"[232.8, -49.6, -7.5, -179.45, -2.6, -0.97]"
"[220.5, -42.3, -9.4, -179.46, -2.42, 1.13]"
"[226.2, -9.0, -9.7, -178.98, -3.11, 2.0]"
"[248.3, -29.0, -10.2, -179.54, -2.59, 0.07]"
"[239.0, -72.0, -7.7, 179.75, -2.54, -0.52]"
"[200.2, -55.2, -7.5, 179.84, -0.88, 1.14]"
"[198.4, -25.3, -9.2, -179.98, -0.98, -0.17]"
"[205.5, -12.0, -8.5, -179.87, -0.87, 0.61]"
"[237.1, -4.2, -9.5, -179.77, -1.21, -0.09]"
"[217.2, -9.0, -7.5, -179.75, -1.29, -0.09]"
"[239.8, -73.0, -5.9, 179.93, -1.93, -0.43]"
"[259.8, -46.7, -7.1, -179.87, -2.1, 0.34]"
"[236.3, -67.7, -5.9, 179.96, -2.81, -0.26]"
"[259.7, -47.5, -5.1, -179.85, -2.36, 0.08]"
"[225.4, -50.2, -8.9, -179.68, -2.35, -0.09]"
"[221.5, -19.1, -6.7, -179.45, -2.31, 0.51]"
"[208.6, 5.7, -6.2, -179.47, -1.3, 1.04]"
"[196.0, -53.4, -8.5, -179.85, -0.95, -0.61]"
"[186.7, -8.0, -11.2, -179.47, -1.12, 0.26]"
"[223.9, -14.2, -7.2, -179.39, -1.84, -0.09]"
"[218.1, -48.9, -6.5, -179.74, -0.94, -0.96]"
"[257.8, -31.1, -5.0, -179.97, -2.21, -0.18]"
"[196.8, -9.9, -7.9, -179.9, -1.06, 1.49]"
"[227.5, -0.7, -6.7, -179.87, -0.78, 0.52]"
"[258.1, -44.6, 23.0, -179.16, 0.59, -0.7]"
"[193.2, -38.2, -13.5, -179.34, -1.87, 0.96]"
"[213.4, -31.8, -5.6, -179.25, -3.0, 1.13]"
"[252.8, -37.4, -6.1, -179.62, -1.02, -0.08]"
"[208.2, -47.3, -9.4, -179.54, -2.07, -0.7]"
"[206.7, -73.0, 29.0, -179.79, -0.98, 0.61]"
"[185.5, -12.5, -11.5, -179.24, -1.89, 1.75]"
"[212.4, -13.9, -10.0, -179.2, -2.88, -0.28]"
"[211.9, -14.5, -8.0, -179.76, -1.29, 2.98]"
"[208.3, -67.2, -7.7, 179.99, -2.02, -0.79]"
"[205.1, -19.5, -8.5, -179.57, -2.06, 0.95]"
"[263.9, -33.3, -6.2, -179.79, -1.65, -0.44]"
"[244.4, -40.3, -7.3, -179.64, -3.23, -0.8]"
"[181.6, -17.9, -11.0, -179.97, -0.08, 1.14]"
"[212.9, -18.4, 28.3, -179.97, -0.08, -1.23]"
"[197.2, -14.4, -7.8, -179.87, -0.51, 0.61]"
"[195.8, -15.4, -8.9, -179.89, -0.42, 1.14]"
"[244.3, -39.2, -4.5, -180.0, 0.0, -0.79]"
"[184.0, -53.8, -10.6, -179.87, -1.92, -0.7]"
"[222.0, -45.1, -3.8, -179.85, -0.78, 0.87]"
"[204.1, -65.2, -11.2, -179.9, -1.75, -0.79]"
"[225.8, 8.8, 2.1, -178.83, -4.8, -0.15]"
"[184.8, -18.3, -11.7, -179.9, -0.97, -1.4]"
"[215.9, -14.5, -8.4, -179.53, -1.87, -0.79]"
"[229.0, -53.6, -8.8, -179.95, -2.9, -0.17]"
"[184.7, -14.0, -10.6, -179.46, -3.13, 1.29]"
"[253.6, -30.1, -5.6, 179.99, -1.86, -0.44]"
"[241.2, -31.7, -1.9, -179.85, -2.46, 0.08]"
"[185.1, -27.4, -8.8, 179.96, -0.8, 1.4]"
"[204.6, -36.6, -6.1, 179.96, -0.98, -0.7]"
"[192.2, -27.1, -6.6, 179.91, -0.54, 1.14]"
"[180.6, -18.9, -10.9, 179.8, 0.04, 0.87]"
"[185.8, -34.4, -10.9, -179.95, -1.24, -0.88]"
"[220.2, -15.5, -7.2, -179.74, -1.65, 0.96]"
"[209.0, -3.4, -11.8, -179.44, -1.94, 0.78]"
"[238.7, -1.1, -5.6, -179.57, -1.52, -0.44]"
"[239.7, 0.6, -7.3, -179.08, -2.84, -0.63]"
"[237.7, -16.5, -7.0, -179.47, -2.13, -0.09]"
"[239.5, -27.4, -6.8, -179.46, -2.85, -0.27]"
"[257.4, -35.1, -6.4, -179.61, -2.43, -0.62]"
"[260.2, -34.4, 1.5, -179.32, -4.78, -0.55]"
"[233.7, -76.3, -6.7, 179.99, -2.02, -0.52]"
"[187.7, -19.7, -10.3, -179.93, -0.25, 0.0]"
"[225.2, -65.3, -6.3, -179.84, -2.28, -0.08]"
"[233.5, -10.2, -8.3, -179.4, -1.93, 1.04]"
"[218.0, 9.4, -7.7, -179.31, -1.43, 0.08]"
"[228.2, -53.5, -6.1, -179.72, -2.09, -0.17]"
"[225.8, 4.1, -10.2, -178.74, -2.1, 1.04]"
"[244.2, -72.6, -5.3, -179.77, -2.55, -1.31]"
"[233.9, -28.1, 26.7, -179.71, -0.13, -0.17]"
"[247.5, -52.8, -9.5, -179.9, -2.01, -0.35]"
"[244.7, -45.5, -4.6, -179.87, -2.54, 1.4]"
"[252.4, -3.2, -9.3, -179.57, -1.88, 1.13]"
"[237.7, -23.4, -5.4, -179.57, -2.42, -0.18]"
"[188.8, -12.6, -5.6, -179.48, -2.04, 1.57]"
"[197.1, -65.5, -4.2, 179.99, -0.87, -0.52]"
"[181.5, -60.8, -9.2, -179.98, -1.23, 0.0]"
"[232.4, -21.2, 29.1, -179.86, -0.77, 0.87]"
"[262.4, -34.4, -7.2, -179.47, -2.41, 0.08]"
"[211.9, -67.5, -10.9, -179.91, -2.02, -0.96]"
"[207.0, -73.2, -5.3, 179.55, -3.14, 0.7]"
"[189.9, -55.6, -12.5, 179.93, -1.58, 1.49]"
"[239.6, -14.2, -2.5, -179.78, -2.46, 0.78]"
"[235.0, -59.9, -6.8, -179.61, -2.44, -2.02]"
"[187.9, -11.5, -10.6, -179.52, -0.68, 0.0]"
"[195.8, -40.1, -9.3, -179.59, -1.19, 0.08]"
"[217.7, -68.8, -6.0, -179.73, -0.35, -0.96]"
"[239.5, 3.7, -5.5, -179.33, -1.09, 0.61]"
"[240.4, 7.3, -5.8, -179.26, -1.53, 3.24]"
"[191.9, -67.2, -9.9, -179.6, -1.92, -2.63]"
"[182.7, -45.4, -10.3, -179.34, -3.2, 0.16]"
"[220.4, -41.3, -7.1, -179.43, -2.24, 0.25]"
"[225.4, -47.9, -9.2, -179.36, -2.59, -0.35]"
"[208.5, -66.2, -6.8, -179.58, -3.08, -0.35]"
"[208.0, -65.9, -8.9, -179.59, -3.25, -0.26]"
"[216.3, -12.1, -7.8, -179.06, -2.31, 1.83]"
"[211.5, 7.7, -11.0, -179.03, -1.53, 1.31]"
"[262.0, -20.5, -9.4, -179.36, -1.67, 0.08]"
"[257.3, -57.5, -10.4, 179.98, -2.11, -0.79]"
"[224.2, -73.1, -8.7, -179.74, -2.38, -0.17]"
"[221.1, -51.6, -10.0, -179.6, -2.89, 2.1]"
"[209.4, -65.7, -7.4, -179.77, -2.99, 0.0]"
"[228.4, -65.6, -5.6, -179.76, -1.93, 0.08]"
"[207.2, -9.0, -11.9, -179.27, -1.09, 1.4]"
"[208.6, -7.7, -12.4, -179.43, -0.85, 2.1]"
"[187.3, -16.8, -12.9, -179.19, -2.51, 0.6]"
"[201.0, -66.3, -11.0, -179.76, -2.54, -2.28]"
"[207.1, -2.3, -10.2, -178.93, -2.89, 0.15]"
"[227.3, -21.3, -9.6, -179.37, -2.38, 0.07]"
"[262.7, -24.5, -5.0, -179.37, -2.74, -0.62]"
"[187.4, -3.5, -10.4, -179.83, 0.05, 0.26]"
"[214.7, -61.2, -4.4, -179.8, -0.6, -1.14]"
"[241.7, -9.0, -8.5, -179.34, -1.74, 0.43]"
"[251.9, -63.1, -7.4, -179.72, -2.81, -0.26]"
"[194.6, -23.8, -10.2, -179.4, -1.13, 0.17]"
"[198.0, -22.9, -8.5, 179.38, 2.56, 0.33]"
"[244.1, -29.3, -5.9, -179.75, -1.65, -0.35]"
"[244.4, -28.9, -8.3, -179.49, -3.39, -0.27]"
"[196.7, -26.4, -4.3, -179.54, -2.86, 0.16]"
"[251.3, -44.2, -5.5, -179.92, -0.87, -0.44]"
"[233.2, -21.5, -11.9, -179.4, -1.76, -0.26]"
"[230.9, -56.4, -9.7, -179.82, -3.24, -2.81]"
"[237.4, -20.5, -9.7, -179.58, -1.89, 0.69]"
"[201.6, -15.0, -9.8, -179.59, -1.25, -0.26]"
"[212.5, -68.5, -6.5, -179.94, -1.67, -0.35]"
"[180.5, -21.9, -8.4, -179.74, -0.75, 1.14]"
"[208.7, -3.7, -10.8, -179.35, -1.64, 0.96]"
"[219.2, -39.9, -6.3, -179.54, -2.33, -0.7]"
"[239.9, -19.5, -6.0, -179.44, -1.59, 0.52]"
"[225.1, -41.7, -10.1, -179.22, -2.12, -1.23]"
"[203.6, 0.6, -12.7, -179.11, -1.0, 0.17]"
"[259.0, -35.9, -5.2, -179.44, -1.7, -0.79]"
"[211.8, -26.9, -8.5, -179.27, -2.37, 1.13]"
"[210.4, -65.7, -7.3, -179.71, -2.72, -1.14]"
"[209.8, -12.8, -6.9, -179.34, -1.74, 1.48]"
"[204.2, -20.4, -5.5, -179.38, -1.57, -0.09]"
"[224.9, -52.8, -6.0, -179.67, -0.94, -0.96]"
"[205.2, -29.7, -7.2, -179.56, -1.17, 1.14]"
"[240.9, -62.4, -4.8, -179.72, -1.22, -0.17]"
"[249.9, -53.2, -6.3, -179.67, -1.74, 0.17]"
"[194.9, -8.9, -9.9, -179.57, -0.51, 0.08]"
"[199.9, -38.4, -9.1, -179.6, -0.92, -0.7]"
"[195.1, -17.4, -9.9, -179.59, -0.63, 1.31]"
"[222.4, -1.9, -7.2, -179.31, -1.45, 0.25]"
"[236.0, 1.7, -10.0, -179.45, -1.58, -0.09]"
"[196.2, -1.6, -7.3, -179.75, -0.75, 0.7]"
"[188.5, -36.4, -8.6, -179.71, -1.64, -1.32]"
"[183.8, -25.3, -11.7, -179.81, -0.94, 1.22]"
"[221.3, -7.5, -7.4, -179.51, -1.87, 0.25]"
"[233.5, -13.2, -8.3, -179.45, -2.4, -0.27]"
"[254.6, -61.0, -4.7, -179.95, -2.1, -0.7]"
"[244.5, -39.6, -9.0, -179.81, -2.63, 1.57]"
"[189.7, -64.5, -8.3, 179.99, -1.49, -0.17]"
"[193.3, -63.4, -4.9, -179.99, -2.02, -0.26]"
"[226.4, 7.3, -7.5, -179.57, -1.34, 0.61]"
"[247.2, -45.3, -7.6, -179.77, -2.8, -0.35]"
"[191.7, -0.1, 26.2, 179.97, 0.08, -0.17]"
"[196.0, -23.0, -9.8, -179.74, -1.11, -0.61]"
"[183.5, -62.2, 23.8, 179.97, 1.49, -0.61]"
"[185.2, -62.6, -14.6, 179.55, 0.69, -0.43]"
"[232.6, -47.0, -5.8, -179.79, -1.65, 0.08]"
"[186.2, -7.0, -13.7, -178.92, -1.41, 0.69]"
"[242.0, -27.6, -5.5, -179.42, -1.95, -0.53]"
"[207.8, -51.1, -8.5, -179.62, -1.38, -1.05]"
"[216.5, -48.5, -25.5, -179.56, -5.16, -0.81]"
"[198.5, -66.4, -12.2, 179.64, -0.08, -0.17]"
"[241.8, -59.9, -6.7, 179.65, -1.67, 0.52]"
"[208.6, -70.7, -6.9, 179.63, -1.22, -1.23]"
"[213.1, 5.6, -12.1, -178.83, -1.0, 0.52]"
"[198.7, -57.0, -7.8, 179.65, -2.03, -0.7]"
"[187.1, -67.8, -9.4, -179.75, -1.58, -0.79]"
"[223.6, -68.3, -6.6, -179.8, -2.02, 0.61]"
"[228.7, -61.7, -6.4, -179.76, -2.28, 1.14]"
"[217.9, -19.1, -7.6, -179.47, -1.33, 1.05]"
"[198.1, -23.0, -12.7, -179.04, -0.8, 0.96]"
"[232.6, -1.1, -7.3, -179.21, -1.51, 0.08]"
"[219.2, -70.2, -9.5, -179.75, -2.02, -1.23]"
"[199.6, -10.4, -5.9, -179.34, -2.1, 0.51]"
"[218.5, -42.7, -6.7, -179.76, -1.3, -0.88]"
"[234.4, -27.4, -6.6, -179.61, -1.98, 0.34]"
"[252.5, -10.1, -5.9, -179.44, -2.21, 0.34]"
"[210.4, -11.9, -6.2, -179.58, -1.34, 0.61]"
"[238.0, -39.4, -3.7, -179.8, -1.04, -0.08]"
"[227.2, -15.9, -7.7, -179.62, -1.44, 0.78]"
"[226.1, -23.6, -6.6, -179.82, -0.41, -0.87]"
"[230.6, -60.1, -5.6, -179.86, -1.84, -0.61]"
"[237.5, -24.4, -6.2, -179.66, -1.45, 0.08]"
"[214.3, -28.6, -8.7, -179.64, -1.63, 0.0]"
"[207.8, -18.3, -5.0, -179.49, -2.85, 0.86]"
"[199.9, -61.3, -7.7, 179.96, -1.49, -1.31]"
"[229.8, -71.6, -9.1, 179.84, -2.19, -0.17]"
"[232.9, -65.2, -10.2, 179.83, -2.45, 1.31]"
"[206.6, -74.7, -7.5, 179.72, -1.83, 0.0]"
"[250.2, -56.7, -8.9, 179.79, -2.29, 0.0]"
"[192.9, -27.5, -10.6, -179.57, -1.25, -0.35]"
"[221.9, -66.6, -6.7, -179.73, -1.66, -0.87]"
"[173.2, -34.5, -11.1, -179.7, -0.22, 1.31]"
"[237.6, -37.2, -8.9, -179.53, -1.62, -0.79]"
"[241.7, -13.4, -6.0, -179.19, -2.52, 0.07]"
"[259.2, -18.7, -7.7, -179.34, -2.2, -0.09]"
"[181.7, -19.3, -10.3, -179.66, -0.28, 0.96]"
"[261.1, -36.5, -10.5, -179.01, -1.56, -1.14]"
